"Y";"C";"RRR";"AAA";"G";"FFF";"COMMODITY";"TECH_TYPE";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2040";"ROMANIA";"RO";"RO_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";994.682500000001;"SSGH2E"
"2040";"ROMANIA";"RO";"RO_A";"GNR_H2S_H2-TNKC_Y-2020";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";3.58820674313288;"SSGH2E"
"2040";"ROMANIA";"RO";"RO_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";710.362971234155;"SSGH2E"
"2040";"ROMANIA";"RO";"RO_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";1451.15009964538;"SSGH2E"
"2040";"ROMANIA";"RO";"RO_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";182.069444700578;"SSGH2E"
"2040";"ROMANIA";"RO";"RO_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";14.6905213423561;"SSGH2E"
"2040";"ROMANIA";"RO";"RO_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";5.14778517114374;"SSGH2E"
"2040";"ROMANIA";"RO";"RO_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-5.14778517114374;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.864;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";7.24522954969958;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";32.6501370454783;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";23.0999817963239;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";531.084166666667;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_A";"GNR_H2S_H2-TNKC_Y-2020";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";1.5067633790181;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";105.087477278164;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";9.94665505731398;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.86455210923316;"SSGH2E"
"2040";"BULGARIA";"BG";"BG_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.86455210923316;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.699;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";3.0165458895534;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";12.4901746317314;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";8.96788178591083;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";705.080250000001;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_H2S_H2-TNKC_Y-2020";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";3.12346702593185;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";508.767440223854;"SSGH2E"
"2040";"GREECE";"GR";"GR_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";653.707094898571;"SSGH2E"
"2040";"GREECE";"GR";"GR_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";148.647075488818;"SSGH2E"
"2040";"GREECE";"GR";"GR_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.46820826018826;"SSGH2E"
"2040";"GREECE";"GR";"GR_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-4.46820826018826;"SSGH2E"
"2040";"IRELAND";"IE";"IE_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.292;"SSGH2E"
"2040";"IRELAND";"IE";"IE_A";"GNR_H2S_H2-TNKC_Y-2020";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";0.554141237602897;"SSGH2E"
"2040";"IRELAND";"IE";"IE_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";94.2212289037247;"SSGH2E"
"2040";"IRELAND";"IE";"IE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.23744784767806;"SSGH2E"
"2040";"IRELAND";"IE";"IE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-2.23744784767806;"SSGH2E"
"2040";"LUXEMBOURG";"LU";"LU_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";7.83578955958405;"SSGH2E"
"2040";"LUXEMBOURG";"LU";"LU_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";3.22758333333334;"SSGH2E"
"2040";"LUXEMBOURG";"LU";"LU_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";15.8221341186023;"SSGH2E"
"2040";"LUXEMBOURG";"LU";"LU_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.367367899887212;"SSGH2E"
"2040";"LUXEMBOURG";"LU";"LU_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.367367899887212;"SSGH2E"
"2040";"ALBANIA";"AL";"AL_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";491.766333333334;"SSGH2E"
"2040";"ALBANIA";"AL";"AL_A";"GNR_H2S_H2-TNKC_Y-2020";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";0.440899496905679;"SSGH2E"
"2040";"ALBANIA";"AL";"AL_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";16.0429128184529;"SSGH2E"
"2040";"ALBANIA";"AL";"AL_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.16755780975706;"SSGH2E"
"2040";"ALBANIA";"AL";"AL_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.16755780975706;"SSGH2E"
"2040";"MONTENEGRO";"ME";"ME_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";100.3485;"SSGH2E"
"2040";"MONTENEGRO";"ME";"ME_A";"GNR_H2S_H2-TNKC_Y-2020";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";0.207550679632546;"SSGH2E"
