"Y";"C";"RRR";"PRICE_CATEGORY";"UNITS";"value";"Scenario"
"2050";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";35.9333291462742;"GH2E"
"2050";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";34.2830401675486;"GH2E"
"2050";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";38.9376855314274;"GH2E"
"2050";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";37.3459293601898;"GH2E"
"2050";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";40.296408493832;"GH2E"
"2050";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";38.5486388280183;"GH2E"
"2050";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";38.0259514572598;"GH2E"
"2050";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";30.9383489114718;"GH2E"
"2050";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";31.6325139431264;"GH2E"
"2050";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";35.0954831720859;"GH2E"
"2050";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";35.8214418079895;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";36.6769138536834;"GH2E"
"2050";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";32.6295407366694;"GH2E"
"2050";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";32.6466111898093;"GH2E"
"2050";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";34.692022196166;"GH2E"
"2050";"POLAND";"PL";"AVERAGE";"Money_per_MWh";37.8710866380267;"GH2E"
"2050";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";39.261477160997;"GH2E"
"2050";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";38.8028453450692;"GH2E"
"2050";"ITALY";"IT";"AVERAGE";"Money_per_MWh";40.4429219700901;"GH2E"
"2050";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";39.2186949734747;"GH2E"
"2050";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";39.70408629972;"GH2E"
"2050";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";40.08705319577;"GH2E"
"2050";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";36.112602860132;"GH2E"
"2050";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";35.6049446242849;"GH2E"
"2050";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";39.5612345434676;"GH2E"
"2050";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";39.9722034340925;"GH2E"
"2050";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";39.5352677133843;"GH2E"
"2050";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";39.0242887522589;"GH2E"
"2050";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";38.920324106358;"GH2E"
"2050";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";38.7596026396401;"GH2E"
"2050";"GREECE";"GR";"AVERAGE";"Money_per_MWh";38.1490288416263;"GH2E"
"2050";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";31.2548491964704;"GH2E"
"2050";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";39.4509160174474;"GH2E"
"2050";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";39.1165266494677;"GH2E"
"2050";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";39.1632799061166;"GH2E"
"2050";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";38.9779789730438;"GH2E"
"2050";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";39.399667166555;"GH2E"
"2050";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";40.1647924386412;"GH2E"
"2050";"MALTA";"MT";"AVERAGE";"Money_per_MWh";42.2267678432009;"GH2E"
"2050";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";38.1583293234058;"GH2E"
"2020";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"POLAND";"PL";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ITALY";"IT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GREECE";"GR";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"MALTA";"MT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";0;"H2E"
"2025";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";21.1378271263642;"H2E"
"2025";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";20.8510223192988;"H2E"
"2025";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";20.7859327372337;"H2E"
"2025";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";19.6387700909982;"H2E"
"2025";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";20.8385895682181;"H2E"
"2025";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";43.1753063322796;"H2E"
"2025";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";42.3399209262833;"H2E"
"2025";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";26.5794148775268;"H2E"
"2025";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";49.0765848119827;"H2E"
"2025";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";48.4255788041131;"H2E"
"2025";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";53.8431531861022;"H2E"
"2025";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";49.3112283687615;"H2E"
"2025";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";52.7717485434456;"H2E"
"2025";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";22.9632460917043;"H2E"
"2025";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";23.4879122659886;"H2E"
"2025";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";25.5299764808693;"H2E"
"2025";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";26.005726651048;"H2E"
"2025";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";41.3298326863145;"H2E"
"2025";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";36.8090322492249;"H2E"
"2025";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";36.9043499879362;"H2E"
"2025";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";36.6673208335687;"H2E"
"2025";"POLAND";"PL";"AVERAGE";"Money_per_MWh";48.3532381090062;"H2E"
"2025";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";53.3509711335362;"H2E"
"2025";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";40.2584213083492;"H2E"
"2025";"ITALY";"IT";"AVERAGE";"Money_per_MWh";53.2281521875879;"H2E"
"2025";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";48.7194489310435;"H2E"
"2025";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";49.9987865733177;"H2E"
"2025";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";55.4485276500296;"H2E"
"2025";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";37.0786891794018;"H2E"
"2025";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";37.7536305792654;"H2E"
"2025";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";51.1569225769488;"H2E"
"2025";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";53.7892804667195;"H2E"
"2025";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";53.3736537316702;"H2E"
"2025";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";53.1047841214305;"H2E"
"2025";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";50.0683261211555;"H2E"
"2025";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";50.1184093325869;"H2E"
"2025";"GREECE";"GR";"AVERAGE";"Money_per_MWh";53.3201060629607;"H2E"
"2025";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";36.4335547029414;"H2E"
"2025";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";49.3620274896976;"H2E"
"2025";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";51.1280707888436;"H2E"
"2025";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";52.7190550960647;"H2E"
"2025";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";51.8246721160143;"H2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";53.723900545026;"H2E"
"2025";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";54.3188922816055;"H2E"
"2025";"MALTA";"MT";"AVERAGE";"Money_per_MWh";52.7361706721382;"H2E"
"2025";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";53.638758094824;"H2E"
"2030";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";20.3334912941049;"H2E"
"2030";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";20.0582782629753;"H2E"
"2030";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";19.759305093837;"H2E"
"2030";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";18.4506096621318;"H2E"
"2030";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";20.039063303818;"H2E"
"2030";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";36.9700823112207;"H2E"
"2030";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";36.532412414674;"H2E"
"2030";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";27.0226917803025;"H2E"
"2030";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";40.3887837063682;"H2E"
"2030";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";40.0351225700797;"H2E"
"2030";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";43.2045515477108;"H2E"
"2030";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";40.6514386041942;"H2E"
"2030";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";43.4579757975031;"H2E"
"2030";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";21.5855609882931;"H2E"
"2030";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";22.0058136470288;"H2E"
"2030";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";25.5286467610332;"H2E"
"2030";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";25.7507664281786;"H2E"
"2030";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";38.8644467704585;"H2E"
"2030";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";32.1525743760135;"H2E"
"2030";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";32.1382431950958;"H2E"
"2030";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";32.6256142313414;"H2E"
"2030";"POLAND";"PL";"AVERAGE";"Money_per_MWh";42.117725728307;"H2E"
"2030";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";43.5212442201453;"H2E"
"2030";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";36.2581022665125;"H2E"
"2030";"ITALY";"IT";"AVERAGE";"Money_per_MWh";42.4056729436439;"H2E"
"2030";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";38.0417175256643;"H2E"
"2030";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";40.5759767400064;"H2E"
"2030";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";44.5521239773523;"H2E"
"2030";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";35.6289890848689;"H2E"
"2030";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";37.078487949262;"H2E"
"2030";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";42.4755758773171;"H2E"
"2030";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";43.1861815826984;"H2E"
"2030";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";43.43474115234;"H2E"
"2030";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";43.1371450960687;"H2E"
"2030";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";42.1749191978693;"H2E"
"2030";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";41.5557588433154;"H2E"
"2030";"GREECE";"GR";"AVERAGE";"Money_per_MWh";42.7159509645135;"H2E"
"2030";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";33.0801646419356;"H2E"
"2030";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";40.9123141357653;"H2E"
"2030";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";40.6985965044314;"H2E"
"2030";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";41.1288690107065;"H2E"
"2030";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";42.1412032122043;"H2E"
"2030";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";43.2165581636995;"H2E"
"2030";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";43.6256011441441;"H2E"
"2030";"MALTA";"MT";"AVERAGE";"Money_per_MWh";41.8715567599556;"H2E"
"2030";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";41.8404779612785;"H2E"
"2035";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";29.5892898817093;"H2E"
"2035";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";31.0122107555342;"H2E"
"2035";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";26.6726375661194;"H2E"
"2035";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";24.0719948291102;"H2E"
"2035";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";29.0503749956042;"H2E"
"2035";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";35.0634253067528;"H2E"
"2035";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";35.6599340307614;"H2E"
"2035";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";28.105172035072;"H2E"
"2035";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";38.7589642474147;"H2E"
"2035";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";37.7512551668099;"H2E"
"2035";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";40.798279024236;"H2E"
"2035";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";38.732910597683;"H2E"
"2035";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";40.1117266759587;"H2E"
"2035";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";25.7121093996015;"H2E"
"2035";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";27.0840963755328;"H2E"
"2035";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";31.0015989180361;"H2E"
"2035";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";33.8839851409778;"H2E"
"2035";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";36.1976426239074;"H2E"
"2035";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";30.261606749109;"H2E"
"2035";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";32.0587971428967;"H2E"
"2035";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";34.0458164160345;"H2E"
"2035";"POLAND";"PL";"AVERAGE";"Money_per_MWh";37.5515523044291;"H2E"
"2035";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";39.4097802013614;"H2E"
"2035";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";37.1700006067395;"H2E"
"2035";"ITALY";"IT";"AVERAGE";"Money_per_MWh";40.6786437433581;"H2E"
"2035";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";39.7371099125599;"H2E"
"2035";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";40.5444450159561;"H2E"
"2035";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";40.0516193353462;"H2E"
"2035";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";34.9731564163963;"H2E"
"2035";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";36.6566269411585;"H2E"
"2035";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";39.3632419524508;"H2E"
"2035";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";40.3643430008094;"H2E"
"2035";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";40.7664916695485;"H2E"
"2035";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";40.1818981738266;"H2E"
"2035";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";39.4743449283776;"H2E"
"2035";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";40.0759211248363;"H2E"
"2035";"GREECE";"GR";"AVERAGE";"Money_per_MWh";42.0384551422991;"H2E"
"2035";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";32.0998376176914;"H2E"
"2035";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";39.207092427844;"H2E"
"2035";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";39.7548704076387;"H2E"
"2035";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";39.7680076193986;"H2E"
"2035";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";40.3196992663693;"H2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";40.1719810057465;"H2E"
"2035";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";40.8425039034052;"H2E"
"2035";"MALTA";"MT";"AVERAGE";"Money_per_MWh";41.4737051104811;"H2E"
"2035";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";41.4590716673472;"H2E"
"2040";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";29.0433476842503;"H2E"
"2040";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";30.5726108774913;"H2E"
"2040";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";28.2877400176573;"H2E"
"2040";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";27.4205216978021;"H2E"
"2040";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";27.9666052797538;"H2E"
"2040";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";34.574769439371;"H2E"
"2040";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";36.346145304185;"H2E"
"2040";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";31.508467449273;"H2E"
"2040";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";38.7279925074781;"H2E"
"2040";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";36.939486728865;"H2E"
"2040";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";40.1642008937357;"H2E"
"2040";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";37.3449002825191;"H2E"
"2040";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";39.4447634718407;"H2E"
"2040";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";28.1919212293711;"H2E"
"2040";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";29.0254879923225;"H2E"
"2040";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";32.0057226506472;"H2E"
"2040";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";34.5640178928569;"H2E"
"2040";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";35.2704128947313;"H2E"
"2040";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";32.5880840876434;"H2E"
"2040";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";32.82350286411;"H2E"
"2040";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";33.8422280040876;"H2E"
"2040";"POLAND";"PL";"AVERAGE";"Money_per_MWh";37.1974565927495;"H2E"
"2040";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";39.5946804885379;"H2E"
"2040";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";38.0644663495699;"H2E"
"2040";"ITALY";"IT";"AVERAGE";"Money_per_MWh";40.9768961969363;"H2E"
"2040";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";39.1536796332738;"H2E"
"2040";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";40.2850421492323;"H2E"
"2040";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";40.3084385804424;"H2E"
"2040";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";34.6379308818749;"H2E"
"2040";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";35.5063977071622;"H2E"
"2040";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";39.4089134676553;"H2E"
"2040";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";40.550754463236;"H2E"
"2040";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";40.6770381458693;"H2E"
"2040";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";40.1529238951822;"H2E"
"2040";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";39.9013746099351;"H2E"
"2040";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";39.5524430278393;"H2E"
"2040";"GREECE";"GR";"AVERAGE";"Money_per_MWh";39.419070403637;"H2E"
"2040";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";31.0714761581719;"H2E"
"2040";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";38.8669242069225;"H2E"
"2040";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";39.7760132114898;"H2E"
"2040";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";39.9747898674559;"H2E"
"2040";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";39.9132477209373;"H2E"
"2040";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";39.8094894852762;"H2E"
"2040";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";41.02985168663;"H2E"
"2040";"MALTA";"MT";"AVERAGE";"Money_per_MWh";41.4721345725913;"H2E"
"2040";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";39.077318015302;"H2E"
"2045";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";33.2125289237926;"H2E"
"2045";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";32.8477408978939;"H2E"
"2045";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";30.5492263149858;"H2E"
"2045";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";30.6415647930705;"H2E"
"2045";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";30.1207315076919;"H2E"
"2045";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";36.7075245598886;"H2E"
"2045";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";38.7580171030576;"H2E"
"2045";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";34.7748181004957;"H2E"
"2045";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";41.1375028552068;"H2E"
"2045";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";39.0341941972293;"H2E"
"2045";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";42.6034394998303;"H2E"
"2045";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";40.0799129329029;"H2E"
"2045";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";40.7314841920928;"H2E"
"2045";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";31.5607792934046;"H2E"
"2045";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";32.6681315264294;"H2E"
"2045";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";36.6891174882681;"H2E"
"2045";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";38.4971259598731;"H2E"
"2045";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";38.0234212822346;"H2E"
"2045";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";34.4709804556813;"H2E"
"2045";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";34.1175777614322;"H2E"
