"Y";"C";"RRR";"AAA";"G";"FFF";"TECH_TYPE";"UNITS";"value";"Scenario"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_LIGHTOIL_E-96";"LIGHTOIL";"BOILERS";"kton";2.3884545906872;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-100";"NATGAS";"BOILERS";"kton";18.5878881368881;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-101";"NATGAS";"BOILERS";"kton";5.48107172312888;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-102";"NATGAS";"BOILERS";"kton";0.1587640621875;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-103";"NATGAS";"BOILERS";"kton";0.120964083996738;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-104";"NATGAS";"BOILERS";"kton";0.859355396069711;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-105";"NATGAS";"BOILERS";"kton";0.986240254017857;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-98";"NATGAS";"BOILERS";"kton";1.50447220527127;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_BO_NGAS_E-99";"NATGAS";"BOILERS";"kton";1.8177063;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_LIGHTOIL_BP_E-35";"LIGHTOIL";"CHP-BACK-PRESSURE";"kton";3.04001805;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_LIGHTOIL_BP_E-37";"LIGHTOIL";"CHP-BACK-PRESSURE";"kton";15.8567168565191;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_LIGHTOIL_CND_E-33";"LIGHTOIL";"CONDENSING";"kton";1.86056938636364;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_LIGHTOIL_CND_E-42";"LIGHTOIL";"CONDENSING";"kton";0.687623130357144;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_LIGHTOIL_CND_E-43";"LIGHTOIL";"CONDENSING";"kton";4.13834356046511;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-33";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.742375125;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-34";"NATGAS";"CHP-BACK-PRESSURE";"kton";2.22406853625;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-36";"NATGAS";"CHP-BACK-PRESSURE";"kton";9.205039119375;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-37";"NATGAS";"CHP-BACK-PRESSURE";"kton";11.9527076769932;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-38";"NATGAS";"CHP-BACK-PRESSURE";"kton";11.17231149375;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-39";"NATGAS";"CHP-BACK-PRESSURE";"kton";8.78259346753263;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-40";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.53228287953125;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-41";"NATGAS";"CHP-BACK-PRESSURE";"kton";9.34612057097561;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-42";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.6572257041378;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-43";"NATGAS";"CHP-BACK-PRESSURE";"kton";9.21670802863953;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-44";"NATGAS";"CHP-BACK-PRESSURE";"kton";5.71537249432107;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-45";"NATGAS";"CHP-BACK-PRESSURE";"kton";2.315550501;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-46";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.84630472126076;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_ENG_NGAS_BP_E-47";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.5958599893617;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_GT_NGAS_BP_E-28";"NATGAS";"CHP-BACK-PRESSURE";"kton";4.36074917142857;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_GT_NGAS_BP_E-30";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.45895904;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Rural";"GNR_GT_NGAS_BP_E-41";"NATGAS";"CHP-BACK-PRESSURE";"kton";2.15752390243902;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_LIGHTOIL_E-100";"LIGHTOIL";"BOILERS";"kton";242.694801841889;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_LIGHTOIL_E-89";"LIGHTOIL";"BOILERS";"kton";41.2699003977518;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_LIGHTOIL_E-90";"LIGHTOIL";"BOILERS";"kton";5.60191408333333;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_LIGHTOIL_E-92";"LIGHTOIL";"BOILERS";"kton";4.35395283016305;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_LIGHTOIL_E-93";"LIGHTOIL";"BOILERS";"kton";5.10489;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_NGAS_E-100";"NATGAS";"BOILERS";"kton";136.999635034301;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_NGAS_E-101";"NATGAS";"BOILERS";"kton";49.8755736260351;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_BO_NGAS_E-103";"NATGAS";"BOILERS";"kton";25.9389853724357;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_LIGHTOIL_CND_E-38";"LIGHTOIL";"CONDENSING";"kton";5.9540511;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_LIGHTOIL_CND_E-39";"LIGHTOIL";"CONDENSING";"kton";2.62081103846154;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_LIGHTOIL_CND_E-41";"LIGHTOIL";"CONDENSING";"kton";1.9289839902439;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_NGAS_BP_E-34";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.518717925;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_NGAS_BP_E-36";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.356484325625;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_NGAS_BP_E-40";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.79658704125;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_NGAS_BP_E-41";"NATGAS";"CHP-BACK-PRESSURE";"kton";2.85482466768293;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_NGAS_BP_E-42";"NATGAS";"CHP-BACK-PRESSURE";"kton";6.0671294475;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_NGAS_BP_E-43";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.92887049877907;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_ENG_NGAS_BP_E-44";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.08828052;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_GT_NGAS_BP_E-31";"NATGAS";"CHP-BACK-PRESSURE";"kton";29.2464139354839;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_GT_NGAS_BP_E-43";"NATGAS";"CHP-BACK-PRESSURE";"kton";48.7671471308497;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_GT_NGAS_BP_E-44";"NATGAS";"CHP-BACK-PRESSURE";"kton";38.651055225817;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Medium";"GNR_GT_NGAS_BP_E-47";"NATGAS";"CHP-BACK-PRESSURE";"kton";32.0911861787234;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_FUELOIL_E-90";"FUELOIL";"BOILERS";"kton";10.0677050279003;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_FUELOIL_E-92";"FUELOIL";"BOILERS";"kton";7.301966018843;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_FUELOIL_E-99";"FUELOIL";"BOILERS";"kton";9.75084797927146;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_LIGHTOIL_E-100";"LIGHTOIL";"BOILERS";"kton";5.06685181672869;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_LIGHTOIL_E-90";"LIGHTOIL";"BOILERS";"kton";6.32178918878913;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_LIGHTOIL_E-91";"LIGHTOIL";"BOILERS";"kton";0.600430892559419;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_LIGHTOIL_E-92";"LIGHTOIL";"BOILERS";"kton";1.31362694738722;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_LIGHTOIL_E-96";"LIGHTOIL";"BOILERS";"kton";1.85242663446165;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_NGAS_E-100";"NATGAS";"BOILERS";"kton";0.79369480575;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_BO_NGAS_E-101";"NATGAS";"BOILERS";"kton";4.48518822571654;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_ENG_NGAS_BP_E-38";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.57544471288424;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_ENG_NGAS_BP_E-39";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.499273709423077;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_ENG_NGAS_BP_E-41";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.11360292463415;"GH2E"
"2020";"DENMARK";"DK1";"DK1_Small";"GNR_ENG_NGAS_BP_E-42";"NATGAS";"CHP-BACK-PRESSURE";"kton";6.02630412126561;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_BO_LIGHTOIL_E-100";"LIGHTOIL";"BOILERS";"kton";66.2450163584819;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_BO_LIGHTOIL_E-115";"LIGHTOIL";"BOILERS";"kton";24.8781676321613;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_BO_NGAS_E-100";"NATGAS";"BOILERS";"kton";52.7806420588159;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_BO_NGAS_E-101";"NATGAS";"BOILERS";"kton";43.1410593005109;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_BO_NGAS_E-102";"NATGAS";"BOILERS";"kton";4.29883597752427;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_BO_NGAS_E-104";"NATGAS";"BOILERS";"kton";10.9892222828585;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_BO_NGAS_E-97";"NATGAS";"BOILERS";"kton";9.36190346950711;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_ENG_NGAS_BP_E-35";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.783948132000001;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_ENG_NGAS_BP_E-37";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.711164158783784;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_ENG_NGAS_BP_E-40";"NATGAS";"CHP-BACK-PRESSURE";"kton";2.3511270293348;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_ENG_NGAS_BP_E-41";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.936963508042513;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_ENG_NGAS_BP_E-46";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.884526812371622;"GH2E"
"2020";"DENMARK";"DK1";"DK1_MedSmall";"GNR_GT_NGAS_BP_E-31";"NATGAS";"CHP-BACK-PRESSURE";"kton";16.526100915807;"GH2E"
"2020";"DENMARK";"DK1";"DK1_NoDH";"GNR_ENG_LIGHTOIL_CND_E-41";"LIGHTOIL";"CONDENSING";"kton";65.9872721219622;"GH2E"
"2020";"DENMARK";"DK1";"DK1_NoDH";"GNR_ENG_NGAS_CND_E-41";"NATGAS";"CONDENSING";"kton";19.0050734100717;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-NODH";"GNR_BO_COAL_E-80";"COAL";"BOILERS";"kton";61.1968387595754;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-NODH";"GNR_BO_FUELOIL_E-80";"FUELOIL";"BOILERS";"kton";149.153427480839;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-NODH";"GNR_BO_FUELOIL_E-89";"FUELOIL";"BOILERS";"kton";183.287211563714;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-NODH";"GNR_BO_LIGHTOIL_E-85";"LIGHTOIL";"BOILERS";"kton";62.0935837557232;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-NODH";"GNR_BO_NGAS_E-100";"NATGAS";"BOILERS";"kton";4.33586995757228;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-NODH";"GNR_BO_NGAS_E-101";"NATGAS";"BOILERS";"kton";1.67729844150186;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-NODH";"GNR_BO_NGAS_E-85";"NATGAS";"BOILERS";"kton";23.1570622423977;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-DH";"GNR_BO_COAL_E-80";"COAL";"BOILERS";"kton";19.2663291499354;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-DH";"GNR_BO_FUELOIL_E-80";"FUELOIL";"BOILERS";"kton";40.2219933470255;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-DH";"GNR_BO_LIGHTOIL_E-100";"LIGHTOIL";"BOILERS";"kton";0.968352436081007;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-DH";"GNR_BO_LIGHTOIL_E-85";"LIGHTOIL";"BOILERS";"kton";25.304682943418;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-HT-DH";"GNR_BO_NGAS_E-85";"NATGAS";"BOILERS";"kton";0.4164943796459;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-LT-NODH";"GNR_ST_FUELOIL_BP_E-34";"FUELOIL";"CHP-BACK-PRESSURE";"kton";17.5924918588235;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_BO_COAL_E-80";"COAL";"BOILERS";"kton";101.978560093284;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_BO_FUELOIL_E-80";"FUELOIL";"BOILERS";"kton";291.251193711906;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_BO_LIGHTOIL_E-85";"LIGHTOIL";"BOILERS";"kton";201.266672739153;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_BO_NGAS_E-85";"NATGAS";"BOILERS";"kton";178.58550321389;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_LIGHTOIL_CND_E-34";"LIGHTOIL";"CONDENSING";"kton";2.18250485294118;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_LIGHTOIL_CND_E-36";"LIGHTOIL";"CONDENSING";"kton";3.1118295;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_LIGHTOIL_CND_E-41";"LIGHTOIL";"CONDENSING";"kton";76.2252269268292;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_LIGHTOIL_CND_E-43";"LIGHTOIL";"CONDENSING";"kton";0.0668013488372092;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-33";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.089085015;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-35";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.09711259742857;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-36";"NATGAS";"CHP-BACK-PRESSURE";"kton";2.71800947;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-37";"NATGAS";"CHP-BACK-PRESSURE";"kton";12.654798362027;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-38";"NATGAS";"CHP-BACK-PRESSURE";"kton";5.312280105;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-39";"NATGAS";"CHP-BACK-PRESSURE";"kton";10.5438418038462;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-40";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.1344315069375;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-41";"NATGAS";"CHP-BACK-PRESSURE";"kton";7.35216938835366;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-42";"NATGAS";"CHP-BACK-PRESSURE";"kton";9.24639109557443;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-43";"NATGAS";"CHP-BACK-PRESSURE";"kton";8.59348698862499;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-46";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.25317857708056;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_ENG_NGAS_CND_E-46";"NATGAS";"CONDENSING";"kton";0.921549333913043;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_GT_NGAS_BP_E-28";"NATGAS";"CHP-BACK-PRESSURE";"kton";39.443522028699;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_GT_NGAS_BP_E-33";"NATGAS";"CHP-BACK-PRESSURE";"kton";5.27025497498663;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-NODH";"GNR_GT_NGAS_BP_E-36";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.666696;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_BO_COAL_E-80";"COAL";"BOILERS";"kton";17.5709878950979;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_BO_FUELOIL_E-80";"FUELOIL";"BOILERS";"kton";47.665277392226;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_BO_LIGHTOIL_E-85";"LIGHTOIL";"BOILERS";"kton";31.7632595422853;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_BO_NGAS_E-85";"NATGAS";"BOILERS";"kton";5.71954421761641;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_ENG_LIGHTOIL_CND_E-39";"LIGHTOIL";"CONDENSING";"kton";1.20606409615385;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_ENG_NGAS_BP_E-36";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.967837200000001;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_ENG_NGAS_BP_E-39";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.744490153846154;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_ENG_NGAS_BP_E-40";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.233085082625;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_ENG_NGAS_BP_E-41";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.754647450914635;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_ENG_NGAS_BP_E-46";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.349237115724489;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_GT_NGAS_BP_E-27";"NATGAS";"CHP-BACK-PRESSURE";"kton";29.2903014996541;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IND-MT-DH";"GNR_GT_NGAS_BP_E-31";"NATGAS";"CHP-BACK-PRESSURE";"kton";8.68428;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";839.940727830512;"GH2E"
"2020";"DENMARK";"DK1";"DK1_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";111.486249933552;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_FUELOIL_E-90";"FUELOIL";"BOILERS";"kton";38.2188840741929;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_FUELOIL_E-95";"FUELOIL";"BOILERS";"kton";28.8138992748113;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-100";"LIGHTOIL";"BOILERS";"kton";331.389729640628;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-85";"LIGHTOIL";"BOILERS";"kton";318.809022188491;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-90";"LIGHTOIL";"BOILERS";"kton";21.8608315235379;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-91";"LIGHTOIL";"BOILERS";"kton";77.6989272135292;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-92";"LIGHTOIL";"BOILERS";"kton";102.225648038402;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-93";"LIGHTOIL";"BOILERS";"kton";98.5379069022362;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-95";"LIGHTOIL";"BOILERS";"kton";19.8723487222761;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_LIGHTOIL_E-98";"LIGHTOIL";"BOILERS";"kton";3.48184587627551;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_NGAS_E-101";"NATGAS";"BOILERS";"kton";2.04920288513209;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_BO_NGAS_E-98";"NATGAS";"BOILERS";"kton";6.1546216412128;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";34.0626478239133;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ENG_LIGHTOIL_BP_E-37";"LIGHTOIL";"CHP-BACK-PRESSURE";"kton";46.7642775994624;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ENG_LIGHTOIL_CND_E-43";"LIGHTOIL";"CONDENSING";"kton";6.18747493604653;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ENG_NGAS_BP_E-34";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.22918882625;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ENG_NGAS_BP_E-36";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.9520019;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ENG_NGAS_BP_E-38";"NATGAS";"CHP-BACK-PRESSURE";"kton";1.70247020625;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ENG_NGAS_BP_E-40";"NATGAS";"CHP-BACK-PRESSURE";"kton";4.36660924218749;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_GT_NGAS_BP_E-36";"NATGAS";"CHP-BACK-PRESSURE";"kton";26.6724635747282;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ST_COAL_EXT_E-42";"COAL";"CHP-EXTRACTION";"kton";2517.26975364181;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_ST_NGAS_BP_E-39";"NATGAS";"CHP-BACK-PRESSURE";"kton";104.523820488949;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Large";"GNR_STEAM-REFORMING_E-70_Y-2020";"NATGAS";"STEAMREFORMING";"kton";16.4557355832851;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_FUELOIL_E-100";"FUELOIL";"BOILERS";"kton";33.1046417990232;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_FUELOIL_E-83";"FUELOIL";"BOILERS";"kton";11.3149635653634;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_LIGHTOIL_E-100";"LIGHTOIL";"BOILERS";"kton";39.5215432255107;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_LIGHTOIL_E-110";"LIGHTOIL";"BOILERS";"kton";10.7974976553405;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_LIGHTOIL_E-72";"LIGHTOIL";"BOILERS";"kton";12.705405911784;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_LIGHTOIL_E-78";"LIGHTOIL";"BOILERS";"kton";11.1836948341181;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_LIGHTOIL_E-82";"LIGHTOIL";"BOILERS";"kton";20.3189629788111;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_LIGHTOIL_E-84";"LIGHTOIL";"BOILERS";"kton";7.13989130019743;"GH2E"
"2020";"DENMARK";"DK2";"DK2_Rural";"GNR_BO_LIGHTOIL_E-86";"LIGHTOIL";"BOILERS";"kton";53.6047240422599;"GH2E"
